,Bal,Brick,Dist,Floor,Kitsp,Livesp,Metrdist,New,Nfloor,Price,Rooms,Totsp,Walk
317,1,0,0.9114773185429146,4,1.791759469228055,3.1354942159291497,3.0,0,9.0,11500000,2.0,3.6888794541139363,1.0
318,1,1,1.7552751109532698,3,2.302585092994046,3.4011973816621555,13.0,0,5.0,11500000,2.0,3.912023005428146,1.0
319,1,0,1.384591462071095,2,1.791759469228055,3.367295829986474,5.0,0,9.0,11500000,2.0,3.8066624897703196,1.0
320,1,1,1.0134366938671806,1,2.028148247292285,2.9444389791664403,6.0,0,14.0,11500000,1.0,3.5553480614894135,1.0
321,1,1,0.9993386325854761,2,1.791759469228055,3.367295829986474,5.0,0,8.0,11500000,2.0,3.8066624897703196,1.0
322,1,0,1.4208943313486921,2,2.302585092994046,3.4657359027997265,5.0,0,12.0,11500000,2.0,3.8918202981106265,1.0
324,1,1,1.2646028635612956,2,1.9459101490553132,3.295836866004329,5.0,0,8.0,11600000,2.0,3.763522997109702,1.0
325,1,1,0.5739158311619383,3,2.0794415416798357,2.995732273553991,4.0,0,9.0,11670000,1.0,3.4011973816621555,1.0
326,1,1,1.4532486529967974,2,2.302585092994046,3.6109179126442243,13.0,0,5.0,11700000,2.0,4.021773869387265,1.0
327,1,0,1.0837018122259612,9,2.302585092994046,2.8735646395797834,12.0,0,16.0,11720000,1.0,3.6635616461296463,1.0
328,1,1,0.9885113685993943,11,2.302585092994046,2.8903717578961645,3.0,0,14.0,11800000,1.0,3.6888794541139363,0.0
329,1,0,1.3556816798638753,5,1.791759469228055,3.7612001156935624,7.0,0,9.0,11900000,3.0,4.0943445622221,1.0
330,1,0,1.3189713903797027,4,2.2407096892759584,3.475067230228611,10.0,0,16.0,11900000,2.0,3.996364153861897,1.0
331,1,1,1.0021083437302412,2,1.6094379124341003,3.332204510175204,5.0,0,5.0,11900000,2.0,3.6109179126442243,1.0
333,1,0,1.2711502438629647,7,1.791759469228055,3.4011973816621555,15.0,0,12.0,11900000,2.0,3.8066624897703196,1.0
334,1,1,1.1912207494787421,8,1.791759469228055,3.332204510175204,8.0,0,9.0,11900000,2.0,3.765840495250065,1.0
335,1,0,0.9787954411518662,3,2.0541237336955462,3.8264651170664994,10.0,0,16.0,11923200,3.0,4.1713056033582285,1.0
336,0,1,1.417365185326538,4,2.6390573296152584,4.07753744390572,4.0,0,11.0,69000000,3.0,4.672828834461906,1.0
338,1,1,1.1183814087006287,7,3.2188758248682006,5.003946305945459,10.0,0,7.0,216130250,4.0,5.583496308781699,1.0
339,1,0,1.091743721311829,12,2.2512917986064953,3.4011973816621555,7.0,0,12.0,11980000,2.0,3.912023005428146,1.0
340,1,0,1.797222501935408,10,2.2617630984737906,3.4339872044851463,6.0,0,14.0,11990000,2.0,3.9357395320454622,0.0
341,1,1,1.314344154239864,6,2.028148247292285,3.6000482404073204,7.0,0,9.0,12000000,2.0,3.9852734671677386,1.0
342,1,1,1.5136775189869094,6,1.8718021769015913,3.214867803470662,10.0,0,9.0,12000000,2.0,3.730501128804756,1.0
343,1,1,1.1749093745764434,1,2.1400661634962708,2.9444389791664403,9.0,0,5.0,12000000,1.0,3.5553480614894135,1.0
344,1,0,1.2789743908468123,6,2.1972245773362196,2.8094026953624978,11.0,0,12.0,12000000,1.0,3.493472657771326,1.0
345,1,1,1.0636099805262418,2,2.0918640616783932,2.653241964607215,4.0,0,14.0,12000000,1.0,3.632309102625542,1.0
346,1,0,1.408400709915757,15,2.4849066497880004,3.091042453358316,3.0,0,18.0,12000000,1.0,3.8066624897703196,1.0
347,0,1,0.5728200587602057,2,1.791759469228055,2.8903717578961645,5.0,0,5.0,12000000,1.0,3.4011973816621555,1.0
348,1,0,1.4228855442864912,7,1.9459101490553132,3.784189633918261,5.0,0,9.0,12050000,3.0,4.1588830833596715,1.0
349,1,1,1.44339877988551,7,2.4849066497880004,3.6109179126442243,5.0,0,9.0,12100000,2.0,4.000033882750859,1.0
350,1,1,0.5739158311619383,1,1.824549292051046,3.190476350346503,4.0,0,9.0,12100000,2.0,3.648057459593681,1.0
351,1,1,1.1050397329428667,14,2.312535423847214,2.990719731730447,11.0,1,18.0,12140700,1.0,3.758871825933971,1.0
352,1,1,1.039889215776024,2,2.0794415416798357,3.456316680883235,5.0,1,7.0,12149400,1.0,3.653252276470785,1.0
353,1,1,1.051452083149496,2,2.302585092994046,2.8903717578961645,10.0,1,7.0,12149427,1.0,3.6635616461296463,1.0
356,1,1,1.051452083149496,2,2.1972245773362196,3.4011973816621555,8.0,1,7.0,12177740,1.0,3.6635616461296463,1.0
357,1,1,1.1144744589162263,5,1.791759469228055,3.2347491740244907,13.0,0,5.0,12200000,2.0,3.7013019741124933,1.0
358,1,0,1.5986842754335728,4,1.9459101490553132,3.6888794541139363,10.0,0,5.0,12200000,3.0,4.02535169073515,1.0
359,1,1,0.9914368019241518,9,1.791759469228055,3.2188758248682006,10.0,0,9.0,12250000,2.0,3.6888794541139363,1.0
360,1,1,0.9787954411518662,4,3.005682604407159,2.388762789235098,10.0,1,19.0,12275200,1.0,3.8022081394209395,1.0
361,1,1,1.2588309724498763,1,1.9459101490553132,3.8066624897703196,5.0,0,5.0,12300000,3.0,4.143134726391533,1.0
362,1,0,1.36028361595411,6,1.791759469228055,3.502549875922443,10.0,0,9.0,12300000,3.0,3.9415818076696905,1.0
363,1,0,1.1318798948364202,3,2.302585092994046,2.9444389791664403,5.0,0,14.0,12300000,1.0,3.58351893845611,1.0
364,1,0,1.2482943092370942,3,2.6390573296152584,4.248495242049359,7.0,0,3.0,23500000,3.0,4.544358046591334,1.0
365,1,0,0.7739593558560538,4,2.856470206220483,4.3528552573736015,9.0,0,6.0,80000000,4.0,4.962844630259907,1.0
366,1,1,1.1183814087006287,1,2.8903717578961645,4.605170185988092,10.0,0,7.0,186494000,5.0,5.489763831118992,1.0
367,1,0,0.9787954411518662,8,2.0794415416798357,3.7612001156935624,5.0,0,16.0,12312000,3.0,4.1588830833596715,1.0
368,1,0,0.7977382210772513,5,1.7404661748405046,3.4011973816621555,2.0,0,5.0,12350000,2.0,3.817712325956905,1.0
369,1,1,1.2617758639926715,4,2.0794415416798357,3.586292865338835,3.0,0,9.0,12400000,2.0,3.9889840465642745,1.0
370,1,1,1.1713230188619665,5,2.0794415416798357,3.044522437723423,10.0,0,6.0,12450000,1.0,3.6375861597263857,1.0
372,1,1,1.1502016703467068,8,2.302585092994046,3.091042453358316,7.0,0,9.0,12480000,1.0,3.8501476017100584,1.0
373,1,0,1.4192888687814578,3,2.0794415416798357,3.367295829986474,9.0,0,15.0,12490000,2.0,3.9569963710708773,1.0
374,1,0,1.1860439121104709,16,2.1400661634962708,3.4210000089583352,5.0,0,18.0,12490000,2.0,3.9512437185814275,1.0
375,1,1,1.5618278540085884,12,1.9459101490553132,3.332204510175204,11.0,0,17.0,12500000,2.0,4.007333185232471,1.0
376,1,1,0.7966642338407569,3,2.0794415416798357,3.4719664525503626,3.0,0,8.0,12500000,2.0,3.955082494888593,1.0
377,1,0,1.7502880821012827,2,2.1972245773362196,3.4011973816621555,12.0,0,12.0,12500000,2.0,4.02535169073515,1.0
378,1,1,1.3052922030586258,4,2.302585092994046,3.5553480614894135,10.0,0,5.0,12500000,2.0,3.970291913552122,1.0
380,1,1,1.1050397329428667,13,2.302585092994046,2.995732273553991,11.0,1,18.0,12558000,1.0,3.817712325956905,1.0
382,0,1,1.3998615621836106,6,2.0794415416798357,3.459466289786131,5.0,1,8.0,12600000,1.0,3.6584202466292277,1.0
383,1,1,1.4811032868606597,4,1.6863989535702288,3.6913763343125234,12.0,0,9.0,12600000,3.0,4.032469158504013,1.0
384,1,1,1.3927666361029565,7,2.0794415416798357,3.459466289786131,5.0,1,9.0,12600000,1.0,3.6584202466292277,1.0
387,1,1,1.4953248538751307,5,2.1972245773362196,3.4965075614664802,4.0,0,9.0,12600000,2.0,4.060443010546419,1.0
390,0,1,1.0722290098771796,4,2.70805020110221,2.8903717578961645,5.0,0,7.0,12637654,1.0,3.6375861597263857,1.0
391,0,1,1.0722290098771796,4,2.70805020110221,2.8903717578961645,5.0,0,7.0,12637654,1.0,3.6375861597263857,1.0
394,1,0,0.6547189113975243,4,3.6888794541139363,3.9512437185814275,12.0,0,7.0,154378750,3.0,4.867534450455582,1.0
395,0,1,1.051452083149496,4,2.302585092994046,2.8903717578961645,10.0,1,7.0,12637654,1.0,3.6375861597263857,1.0
396,1,1,0.9787954411518662,11,2.4595888418037104,2.8094026953624978,10.0,1,19.0,12643600,1.0,3.768152635008444,1.0
400,1,0,1.2367487748191053,2,2.322387720290225,3.768152635008444,6.0,0,12.0,12700000,3.0,4.163559631243574,1.0
401,1,1,0.4358693574411881,6,2.4849066497880004,2.995732273553991,5.0,0,24.0,12700000,1.0,3.6109179126442243,1.0
402,0,1,1.5580743147141751,2,1.9459101490553132,3.6109179126442243,5.0,0,5.0,12700000,2.0,4.127134385045092,1.0
403,1,1,1.4525493283534139,3,2.2300144001592104,3.9080149840306073,7.0,0,6.0,12700000,4.0,4.219507705176107,1.0
404,1,1,0.9198376997904751,2,1.9740810260220096,3.126760535960395,9.0,0,10.0,12800000,2.0,3.763522997109702,1.0
405,1,0,1.1732888882072678,5,2.1400661634962708,3.4657359027997265,10.0,0,5.0,12800000,2.0,3.970291913552122,1.0
406,1,1,1.051452083149496,5,2.4849066497880004,2.772588722239781,5.0,1,7.0,12862126,1.0,3.6506582412937387,1.0
408,0,1,1.0722290098771796,5,2.70805020110221,2.8903717578961645,5.0,0,7.0,12888860,1.0,3.6375861597263857,1.0
409,0,1,1.0722290098771796,5,2.70805020110221,2.8903717578961645,5.0,0,7.0,12888860,1.0,3.6375861597263857,1.0
411,1,1,1.1769959658936773,2,2.0918640616783932,3.5145260669691587,9.0,0,6.0,12900000,2.0,3.9908341858524357,1.0
412,1,1,1.1438683463626513,4,1.791759469228055,3.269568939183719,5.0,0,9.0,12900000,2.0,3.7376696182833684,1.0
413,1,0,1.4620474479284613,8,2.3978952727983707,3.7954891891721947,3.0,0,12.0,12900000,3.0,4.180522258463153,1.0
414,1,0,1.1607543418272965,3,1.791759469228055,3.676300671907076,10.0,0,12.0,12900000,3.0,4.065602093356446,1.0
415,1,0,0.6560820757389726,8,2.0149030205422647,3.2188758248682006,5.0,0,8.0,12900000,2.0,3.8066624897703196,1.0
416,1,1,0.9787954411518662,14,2.681021528714291,2.7343675094195836,10.0,1,19.0,12907800,1.0,3.751854253275325,1.0
417,1,1,0.955820792693097,2,1.6094379124341003,3.4011973816621555,5.0,0,5.0,12950000,2.0,3.784189633918261,1.0
418,1,1,1.2764338730375355,2,1.791759469228055,3.4011973816621555,8.0,0,5.0,12950000,2.0,3.784189633918261,0.0
421,1,1,0.2341090879342761,2,2.302585092994046,3.5553480614894135,7.0,0,7.0,28000000,2.0,4.0943445622221,1.0
422,1,1,1.2078525085359915,5,1.9459101490553132,3.912023005428146,6.0,0,5.0,15500000,3.0,4.174387269895637,1.0
423,0,0,0.9117394070806343,8,2.0794415416798357,3.4657359027997265,5.0,0,11.0,13000000,2.0,3.970291913552122,1.0
424,1,1,0.9900031087408303,3,1.7047480922384253,3.332204510175204,2.0,0,5.0,13000000,2.0,3.784189633918261,1.0
425,1,1,0.8604007747201985,2,2.0794415416798357,3.6109179126442243,7.0,0,8.0,13000000,2.0,4.0943445622221,1.0
426,1,0,0.7548929284428527,11,1.9459101490553132,3.367295829986474,4.0,0,14.0,13000000,2.0,3.784189633918261,1.0
428,1,1,1.5120322279836589,1,2.0794415416798357,3.7612001156935624,8.0,0,6.0,13000000,2.0,4.143134726391533,1.0
429,1,1,0.9341923449182926,5,2.1972245773362196,3.648057459593681,12.0,0,5.0,13000000,2.0,4.139955073474153,1.0
430,1,0,1.2892329685439294,6,2.0794415416798357,3.367295829986474,6.0,0,12.0,13000000,1.0,3.6888794541139363,1.0
431,1,0,0.8523894628728642,2,2.1972245773362196,3.5263605246161616,9.0,0,6.0,13000000,2.0,4.007333185232471,1.0
432,1,0,1.415375052560864,4,2.2512917986064953,3.8501476017100584,6.0,0,12.0,13000000,3.0,4.204692619390966,1.0
433,1,0,1.3931134460232713,11,2.1972245773362196,3.4339872044851463,2.0,0,12.0,13000000,2.0,3.9512437185814275,1.0
434,1,0,1.3905066641167259,2,1.791759469228055,3.7977338590260183,13.0,0,9.0,13000000,3.0,4.072439726834051,1.0
435,1,1,1.0418665782103582,3,2.1400661634962708,2.8903717578961645,7.0,0,8.0,13000000,1.0,3.7376696182833684,1.0
436,1,0,1.8218410985746551,5,2.2823823856765264,3.4657359027997265,5.0,0,9.0,13000000,2.0,4.0943445622221,0.0
437,1,1,1.1050397329428667,15,2.302585092994046,3.0492730404820207,11.0,1,18.0,13067800,1.0,3.7977338590260183,1.0
439,1,0,1.4226621670087067,2,2.302585092994046,3.414442608412176,12.0,0,17.0,13100000,2.0,3.9318256327243257,1.0
440,1,1,0.9004441175660375,7,2.0918640616783932,3.4339872044851463,7.0,0,8.0,13100000,2.0,3.877431560658527,1.0
441,0,1,1.0722290098771796,7,2.70805020110221,2.8903717578961645,5.0,0,7.0,13149940,1.0,3.6375861597263857,1.0
442,0,1,1.0722290098771796,7,2.70805020110221,2.8903717578961645,5.0,0,7.0,13149940,1.0,3.6375861597263857,1.0
443,1,1,1.4001018193295671,17,2.70805020110221,3.6109179126442243,11.0,1,44.0,13167650,2.0,4.215086179918229,1.0
446,1,0,0.8919800694566988,2,1.6094379124341003,3.6888794541139363,5.0,0,5.0,13200000,3.0,4.007333185232471,1.0
447,1,1,1.074777342531079,2,1.9459101490553132,3.8501476017100584,7.0,0,4.0,13300000,3.0,4.127134385045092,1.0
448,1,0,1.3189713903797027,7,2.302585092994046,3.8918202981106265,10.0,0,16.0,20500000,3.0,4.31748811353631,1.0
449,1,1,0.7736038146471762,5,3.258096538021482,4.820281565605037,7.0,0,9.0,142028450,3.0,5.0106352940962555,1.0
451,1,0,1.4049101969490865,14,2.1972245773362196,3.4719664525503626,5.0,0,17.0,13300000,2.0,3.979681653901961,1.0
452,1,0,1.3366018716217278,4,2.1972245773362196,3.5263605246161616,5.0,0,5.0,13350000,2.0,4.007333185232471,1.0
454,0,1,1.0722290098771796,7,2.70805020110221,2.8903717578961645,5.0,0,7.0,13381883,1.0,3.6375861597263857,1.0
455,0,1,1.0722290098771796,7,2.70805020110221,2.8903717578961645,5.0,0,7.0,13381883,1.0,3.6375861597263857,1.0
458,1,1,1.3366018716217278,4,2.0794415416798357,3.5263605246161616,9.0,0,5.0,13390000,2.0,4.007333185232471,1.0
459,1,1,0.8894879160535076,5,1.9459101490553132,4.02535169073515,15.0,0,5.0,13450000,3.0,4.31748811353631,1.0
460,1,1,1.1896546264511705,4,2.302585092994046,3.7612001156935624,10.0,0,6.0,13500000,2.0,4.155753190350744,1.0
461,1,0,1.511159715487986,3,2.1972245773362196,3.6635616461296463,7.0,0,6.0,13500000,3.0,4.0943445622221,1.0
462,0,1,0.8059688311729998,1,2.0794415416798357,3.5263605246161616,5.0,0,5.0,13500000,2.0,4.174387269895637,1.0
463,1,1,1.495173893411332,3,3.367295829986474,3.367295829986474,10.0,0,6.0,13500000,2.0,4.219507705176107,1.0
464,1,1,1.3366018716217278,5,2.0794415416798357,3.5263605246161616,15.0,0,5.0,13500000,2.0,4.02535169073515,1.0
465,1,0,1.390730762490906,13,2.302585092994046,2.995732273553991,5.0,0,14.0,13500000,1.0,3.6635616461296463,1.0
466,1,1,1.6426758960190686,5,2.0794415416798357,3.9318256327243257,10.0,0,5.0,13500000,3.0,4.276666119016055,1.0
467,1,1,1.1764298145696421,1,1.9459101490553132,3.828641396489095,10.0,0,3.0,13500000,3.0,4.219507705176107,1.0
468,1,1,0.8778413014146931,4,1.9459101490553132,3.169685580677429,10.0,0,6.0,13500000,2.0,3.6938669956249757,1.0
470,1,0,1.3105456534142337,11,2.1972245773362196,3.4657359027997265,3.0,0,12.0,13500000,2.0,3.912023005428146,1.0
471,1,0,1.3469686331231279,9,1.9459101490553132,3.756538102587751,7.0,0,9.0,13500000,3.0,4.165113633110308,1.0
472,1,1,1.2151905110463672,2,1.791759469228055,1.3862943611198906,2.0,0,6.0,13590000,3.0,4.174387269895637,1.0
474,1,1,1.427667732142421,8,1.824549292051046,3.6888794541139363,2.0,0,14.0,13600000,2.0,4.241326752570746,1.0
477,1,1,0.8799338272809043,5,2.4595888418037104,4.4520190064939165,6.0,0,9.0,67800000,3.0,4.8283137373023015,1.0
478,1,1,1.1183814087006287,7,3.2188758248682006,5.003946305945459,10.0,0,7.0,216130250,4.0,5.583496308781699,1.0
479,1,1,1.4001018193295671,2,2.833213344056216,3.7376696182833684,11.0,1,44.0,13645800,2.0,4.279440045898781,1.0
480,1,0,1.147224526702089,2,2.1972245773362196,3.4011973816621555,14.0,0,12.0,13650000,2.0,3.9889840465642745,1.0
482,1,1,1.7884445416835224,1,2.4849066497880004,4.007333185232471,5.0,0,5.0,13700000,3.0,4.430816798843313,1.0
483,1,1,1.3422208926904373,2,2.128231705849268,3.6000482404073204,2.0,0,8.0,13760000,2.0,4.02535169073515,1.0
484,1,1,1.4362467191741692,2,2.4423470353692043,3.9945242269398897,12.0,0,5.0,13800000,3.0,4.418840607796598,1.0
485,1,1,1.2263837723065412,4,1.791759469228055,3.2188758248682006,3.0,0,8.0,13800000,2.0,3.6888794541139363,1.0
486,1,1,1.3932851704723483,8,2.186051276738094,3.6054978451748854,7.0,0,9.0,13800000,2.0,4.0943445622221,1.0
487,0,1,1.0722290098771796,5,2.70805020110221,2.8903717578961645,5.0,0,7.0,13811557,1.0,3.6375861597263857,1.0
488,0,1,1.0722290098771796,5,2.70805020110221,2.8903717578961645,5.0,0,7.0,13811557,1.0,3.6375861597263857,1.0
490,1,1,1.2662206874567659,10,1.9878743481543455,3.139832617527748,3.0,0,12.0,13850000,2.0,3.7612001156935624,1.0
491,0,1,1.051452083149496,2,2.302585092994046,2.995732273553991,10.0,1,7.0,13889100,1.0,3.6888794541139363,1.0
494,1,1,1.5315735073527528,8,2.1041341542702074,3.6635616461296463,11.0,0,8.0,13900000,2.0,4.131961425793407,1.0
495,1,1,0.993646973784748,7,2.0794415416798357,3.4339872044851463,4.0,0,7.0,13900000,2.0,4.060443010546419,1.0
497,1,1,0.7549717464297699,3,2.302585092994046,3.7612001156935624,5.0,0,5.0,13900000,2.0,4.02535169073515,1.0
498,1,0,0.6541235875767941,14,2.302585092994046,2.995732273553991,1.0,0,17.0,13900000,1.0,3.7376696182833684,1.0
501,1,1,1.4013247120718488,3,2.1400661634962708,3.742420221041966,12.0,0,5.0,13950000,3.0,4.213607983048918,1.0
504,1,1,0.4675667094198331,3,2.6390573296152584,4.0809215418899605,8.0,0,8.0,34500000,3.0,4.442651256490317,1.0
506,0,1,1.2396300109186331,4,2.995732273553991,3.912023005428146,5.0,0,17.0,43000000,3.0,4.330733340286331,1.0
509,1,0,0.7202124043229725,7,2.1972245773362196,3.367295829986474,4.0,0,14.0,13999000,2.0,3.9512437185814275,1.0
510,1,1,1.349785977433922,3,2.3978952727983707,3.4657359027997265,7.0,0,12.0,14000000,2.0,3.9318256327243257,1.0
511,1,1,1.3128584707250364,7,2.1400661634962708,3.5263605246161616,5.0,0,8.0,14000000,2.0,4.007333185232471,1.0
512,1,0,1.4192888687814578,8,2.0794415416798357,3.4011973816621555,9.0,0,12.0,14000000,2.0,3.9512437185814275,1.0
513,1,1,1.4942674287252593,3,2.302585092994046,2.772588722239781,13.0,0,10.0,14000000,1.0,3.535145354171894,1.0
515,1,1,0.2366409794740102,12,2.1972245773362196,2.8903717578961645,4.0,0,12.0,14000000,1.0,3.5553480614894135,1.0
517,1,1,1.4001018193295671,9,2.833213344056216,3.7612001156935624,11.0,1,44.0,14162000,2.0,4.290459441148391,1.0
518,1,1,1.1723711660060592,5,2.2617630984737906,3.9219733362813143,8.0,0,5.0,14200000,3.0,4.356708826689592,1.0
520,1,1,1.6618960977649575,6,2.70805020110221,3.4011973816621555,10.0,0,25.0,14300000,1.0,3.912023005428146,1.0
521,0,0,0.7926227972320106,5,2.0014800002101243,3.4965075614664802,5.0,0,8.0,14300000,2.0,3.979681653901961,1.0
522,1,1,1.4001018193295671,36,2.833213344056216,3.6375861597263857,11.0,1,44.0,14322000,2.0,4.222444564849416,1.0
525,0,1,1.3998615621836106,7,2.302585092994046,2.995732273553991,5.0,0,9.0,14400000,1.0,3.6888794541139363,1.0
526,1,1,1.1021307493298034,3,1.791759469228055,3.6109179126442243,8.0,0,6.0,14450000,2.0,3.8897773964808264,1.0
527,1,0,1.456647511243741,1,1.9878743481543455,3.9569963710708773,10.0,0,6.0,14490000,3.0,4.26549281841793,1.0
528,1,1,1.1097679991568499,5,2.1972245773362196,2.995732273553991,10.0,0,10.0,14500000,1.0,3.6635616461296463,1.0
529,0,1,0.9366249810201316,2,2.70805020110221,3.1780538303479458,7.0,0,6.0,14500000,1.0,3.8918202981106265,1.0
530,1,1,0.5132352696368234,4,1.9459101490553132,2.917770732084279,5.0,0,6.0,14500000,1.0,3.5115454388310208,1.0
531,1,1,0.4646911242262147,1,2.312535423847214,3.6109179126442243,4.0,0,3.0,14500000,3.0,4.096009841541162,1.0
532,1,1,0.7736038146471762,5,3.258096538021482,4.820281565605037,7.0,0,9.0,142028450,3.0,5.0106352940962555,1.0
535,1,1,0.8997153296619095,5,2.8903717578961645,3.367295829986474,4.0,0,5.0,14500000,2.0,4.034240638152395,1.0
536,1,1,1.4721431950874633,2,2.2300144001592104,3.9180050771056933,11.0,0,6.0,14500000,3.0,4.283586561860629,1.0
537,1,1,1.3358330636216493,4,2.0794415416798357,3.6454498961866,11.0,0,5.0,14500000,2.0,4.1588830833596715,1.0
538,1,1,1.560903515674753,3,1.791759469228055,3.258096538021482,10.0,0,8.0,14500000,2.0,3.7612001156935624,1.0
539,0,1,0.8096872175971636,2,1.791759469228055,3.4965075614664802,5.0,0,9.0,14500000,2.0,3.7612001156935624,0.0
542,1,1,1.3141442249231627,8,2.2082744135228043,3.5115454388310208,7.0,0,14.0,14700000,2.0,3.9889840465642745,1.0
543,1,1,1.3022273692528918,8,2.302585092994046,3.367295829986474,5.0,0,12.0,14700000,2.0,3.912023005428146,1.0
544,1,1,1.3927666361029565,9,2.0794415416798357,3.55820113047182,5.0,1,9.0,14723000,1.0,3.756538102587751,1.0
547,1,1,1.234841455329588,13,2.0149030205422647,3.258096538021482,3.0,0,13.0,14800000,2.0,3.871201010907891,1.0
548,1,1,0.9787954411518662,19,3.0204248861443626,2.388762789235098,10.0,1,19.0,14837900,1.0,3.8088822465086327,1.0
549,1,1,0.9327797358466396,2,2.302585092994046,3.4011973816621555,8.0,0,5.0,14880000,2.0,3.970291913552122,1.0
550,1,1,1.005776751065099,6,2.0794415416798357,3.1354942159291497,5.0,0,6.0,14900000,2.0,3.7376696182833684,1.0
551,1,0,0.8543468688419398,6,2.1972245773362196,3.5263605246161616,2.0,0,8.0,14900000,2.0,4.127134385045092,1.0
552,1,1,0.9632424285183624,5,2.302585092994046,3.58351893845611,5.0,0,5.0,14900000,2.0,4.174387269895637,1.0
553,1,0,1.6052921828081594,2,2.302585092994046,2.995732273553991,15.0,0,11.0,14900000,1.0,3.784189633918261,1.0
554,0,1,1.464553487883111,2,2.1400661634962708,3.58351893845611,5.0,0,8.0,14900000,2.0,4.02535169073515,1.0
555,1,1,0.9787954411518662,18,3.0106208860477417,2.797281334830153,10.0,1,19.0,14961100,1.0,3.8480176754522337,1.0
556,1,1,1.296288304367719,5,2.302585092994046,3.4011973816621555,12.0,0,11.0,14990000,2.0,4.007333185232471,0.0
557,1,1,0.8734552257161344,3,2.0794415416798357,3.572345637857985,9.0,0,8.0,14990000,2.0,4.0943445622221,1.0
558,1,0,1.5928927251020841,2,2.1400661634962708,3.58351893845611,9.0,0,8.0,14990000,2.0,4.04305126783455,1.0
559,1,1,0.4630540494112472,1,2.5257286443082556,2.8903717578961645,8.0,0,9.0,14999000,1.0,3.912023005428146,1.0
560,1,1,1.5136410059982404,18,2.772588722239781,4.308110951723713,10.0,0,23.0,49000000,3.0,4.906755163608864,1.0
561,1,1,1.3143071187328228,10,2.3978952727983707,4.997212273764115,9.0,0,12.0,185254500,4.0,5.3706380281276624,1.0
563,1,0,0.7548929284428527,6,2.1972245773362196,2.995732273553991,3.0,0,16.0,15000000,1.0,3.5553480614894135,1.0
