,Bal,Brick,Dist,District,Floor,Kitsp,Link,Livesp,Metrdist,N,New,Nfloor,Price,Rooms,Tel,Totsp,Walk
1893,1,0,10.980814828029011,2,10,,http://www.cian.ru/sale/flat/151118856/,,,1893,1,20.0,6061250,1,,32.5,
1894,1,0,10.980814828029011,2,11,,http://www.cian.ru/sale/flat/149835827/,,,1894,1,20.0,6061250,1,,32.6,
1895,1,1,14.081082216875837,2,2,11.6,http://www.cian.ru/sale/flat/150999702/,17.6,8.0,1895,1,20.0,6061627,2,,59.8,1.0
1896,1,0,10.980814828029011,2,15,,http://www.cian.ru/sale/flat/150602260/,,,1896,1,18.0,6073360,1,,36.5,
1897,1,0,10.980814828029011,2,16,,http://www.cian.ru/sale/flat/150495931/,,,1897,1,18.0,6073360,1,,36.6,
1898,1,0,10.980814828029011,2,17,,http://www.cian.ru/sale/flat/150602267/,,,1898,1,18.0,6073360,1,,36.6,
1899,1,0,10.980814828029011,2,15,,http://www.cian.ru/sale/flat/149835835/,,,1899,1,20.0,6084000,1,,32.6,
1900,1,0,10.980814828029011,2,19,,http://www.cian.ru/sale/flat/149835840/,,,1900,1,20.0,6084000,1,,32.6,
1901,1,0,10.980814828029011,2,17,,http://www.cian.ru/sale/flat/150602222/,,,1901,1,20.0,6084000,1,,32.6,
1902,1,0,10.980814828029011,2,12,,http://www.cian.ru/sale/flat/150602163/,,,1902,1,18.0,6095520,1,,33.2,
1903,1,1,9.420578092717074,2,1,8.0,http://www.cian.ru/sale/flat/148473883/,20.0,7.0,1903,0,14.0,6100000,1,1.0,37.5,1.0
1904,1,0,6.8410225474519155,2,5,10.0,http://www.cian.ru/sale/flat/148909703/,51.0,13.0,1904,0,5.0,14200000,3,1.0,80.0,1.0
1905,1,0,19.458408919067978,2,2,10.0,http://www.cian.ru/sale/flat/151591610/,30.0,15.0,1905,0,14.0,7600000,2,1.0,52.0,0.0
1906,1,1,7.327115408319032,2,2,7.5,http://www.cian.ru/sale/flat/152215764/,30.0,20.0,1906,0,9.0,12497000,2,1.0,52.0,1.0
1907,1,0,12.351211266306686,2,12,8.5,http://www.cian.ru/sale/flat/49171389/,21.0,12.0,1907,0,12.0,6100000,1,1.0,39.0,1.0
1908,1,0,10.980814828029011,2,6,,http://www.cian.ru/sale/flat/150495938/,,,1908,1,16.0,6110040,1,,35.4,
1909,1,0,10.980814828029011,2,13,,http://www.cian.ru/sale/flat/149835969/,,,1909,1,16.0,6127740,1,,35.4,
1910,1,0,10.980814828029011,2,10,,http://www.cian.ru/sale/flat/150602304/,,,1910,1,16.0,6127740,1,,35.4,
1911,1,0,14.769550314176836,2,3,6.0,http://www.cian.ru/sale/flat/151392451/,28.0,5.0,1911,0,12.0,6150000,2,,43.0,0.0
1912,1,0,10.980814828029011,2,14,,http://www.cian.ru/sale/flat/150602317/,,,1912,1,16.0,6152520,1,,35.5,
1913,1,0,10.980814828029011,2,5,,http://www.cian.ru/sale/flat/150572892/,,,1913,1,18.0,6156850,1,,36.3,
1914,1,0,10.980814828029011,2,3,,http://www.cian.ru/sale/flat/149835849/,,,1914,1,18.0,6156850,1,,36.3,
1915,1,0,10.980814828029011,2,4,,http://www.cian.ru/sale/flat/149835897/,,,1915,1,20.0,6159850,1,,34.9,
1916,1,0,10.980814828029011,2,5,,http://www.cian.ru/sale/flat/150495932/,,,1916,1,20.0,6159850,1,,35.0,
1917,1,0,10.980814828029011,2,6,,http://www.cian.ru/sale/flat/150495925/,,,1917,1,18.0,6186240,1,,36.4,
1918,0,0,4.865670135385848,2,1,6.0,http://www.cian.ru/sale/flat/151015957/,20.0,2.0,1918,0,5.0,6200000,1,1.0,33.0,1.0
1919,1,0,14.868297209635987,2,5,6.0,http://www.cian.ru/sale/flat/150084405/,29.0,15.0,1919,0,9.0,6200000,2,1.0,43.1,0.0
1920,0,1,10.757511582699316,2,4,12.1,http://www.cian.ru/sale/flat/151378834/,12.9,10.0,1920,1,18.0,6220800,1,,38.4,1.0
1921,1,0,14.903708421247034,2,3,7.0,http://www.cian.ru/sale/flat/152216484/,24.0,10.0,1921,0,12.0,6250000,2,1.0,39.0,1.0
1922,1,0,14.629626243718816,2,13,7.4,http://www.cian.ru/sale/flat/149692103/,18.9,3.0,1922,0,17.0,6250000,1,,38.4,1.0
1923,1,0,15.416501874120724,2,3,8.0,http://www.cian.ru/sale/flat/151807432/,21.0,10.0,1923,0,12.0,6250000,1,,40.0,1.0
1924,1,0,14.030970804517128,2,9,6.0,http://www.cian.ru/sale/flat/36296693/,26.6,10.0,1924,0,9.0,6250000,2,1.0,45.0,0.0
1925,1,0,10.980814828029011,2,10,,http://www.cian.ru/sale/flat/150602247/,,,1925,1,18.0,6266190,1,,37.1,
1926,0,1,10.757511582699316,2,13,11.6,http://www.cian.ru/sale/flat/147002532/,12.6,10.0,1926,1,18.0,6293504,1,,35.8,1.0
1927,1,0,13.00362185957644,2,1,9.8,http://www.cian.ru/sale/flat/151982864/,19.2,10.0,1927,0,16.0,6300000,1,0.0,34.8,1.0
1928,1,0,14.11516014421643,2,11,8.0,http://www.cian.ru/sale/flat/152214676/,19.0,16.0,1928,0,14.0,6300000,1,,38.0,1.0
1929,0,0,16.02887605595978,2,2,10.0,http://www.cian.ru/sale/flat/151615923/,19.4,3.0,1929,0,22.0,6300000,1,1.0,37.5,1.0
1930,1,0,14.720100894225212,2,1,7.0,http://www.cian.ru/sale/flat/147941684/,30.0,5.0,1930,0,12.0,6300000,2,,46.3,1.0
1931,1,1,13.164276174141754,2,4,6.0,http://www.cian.ru/sale/flat/152159718/,30.0,11.0,1931,0,5.0,6300000,2,1.0,46.0,1.0
1932,1,1,10.980814828029011,2,2,6.0,http://www.cian.ru/sale/flat/151750801/,44.3,8.0,1932,1,20.0,8640232,3,,65.6,1.0
1933,1,1,5.296482809898921,2,3,32.8,http://www.cian.ru/sale/flat/150472534/,25.4,10.0,1933,0,6.0,19503500,3,1.0,80.8,1.0
1934,1,1,9.258237356278851,2,9,14.0,http://www.cian.ru/sale/flat/152206470/,86.0,12.0,1934,0,57.0,14700000,3,0.0,111.0,1.0
1935,1,1,13.502463427741946,2,3,6.0,http://www.cian.ru/sale/flat/149289182/,28.0,7.0,1935,0,8.0,6300000,2,1.0,45.0,0.0
1936,1,1,6.924448425920784,2,1,5.6,http://www.cian.ru/sale/flat/151514139/,26.0,10.0,1936,0,5.0,6300000,2,,40.1,1.0
1937,1,0,13.85409765700796,2,2,10.2,http://www.cian.ru/sale/flat/151355534/,19.5,14.0,1937,0,16.0,6300000,1,1.0,35.1,1.0
1938,1,0,7.159311825782515,2,4,6.0,http://www.cian.ru/sale/flat/151913354/,18.0,13.0,1938,0,5.0,6300000,1,,33.0,1.0
1939,1,1,18.955241712833896,2,5,20.0,http://www.cian.ru/sale/flat/152068821/,35.0,15.0,1939,1,9.0,6300000,2,,74.0,0.0
1940,1,0,7.116457199687695,2,7,6.0,http://www.cian.ru/sale/flat/151175154/,20.0,5.0,1940,0,8.0,6300000,1,,30.0,1.0
1941,1,0,14.11516014421643,2,11,8.0,http://www.cian.ru/sale/flat/152199033/,20.0,16.0,1941,0,14.0,6300000,1,1.0,38.0,1.0
1942,1,1,9.267837091394668,2,2,6.0,http://www.cian.ru/sale/flat/40822607/,26.0,20.0,1942,0,5.0,6300000,2,1.0,42.0,1.0
1943,1,0,11.568007503711833,2,9,10.0,http://www.cian.ru/sale/flat/151149229/,19.0,10.0,1943,0,17.0,6300000,1,0.0,35.0,1.0
1944,0,0,11.792582083175876,2,2,9.0,http://www.cian.ru/sale/flat/150890984/,20.0,5.0,1944,0,12.0,6300000,1,1.0,40.0,1.0
1945,1,0,5.834137766496393,2,15,,http://www.cian.ru/sale/flat/151887697/,,12.0,1945,1,46.0,6302520,1,,30.5,1.0
1946,0,1,10.757511582699316,2,6,12.1,http://www.cian.ru/sale/flat/150507817/,12.9,10.0,1946,1,18.0,6311552,1,,37.9,1.0
1947,0,1,10.757511582699316,2,12,17.3,http://www.cian.ru/sale/flat/151533233/,11.3,10.0,1947,1,18.0,6320745,1,,35.7,1.0
1948,1,1,17.505622611453262,2,2,10.0,http://www.cian.ru/sale/flat/150075811/,20.0,,1948,0,17.0,6325000,1,0.0,42.0,
1949,1,0,10.980814828029011,2,6,,http://www.cian.ru/sale/flat/149835901/,,,1949,1,20.0,6329680,1,,36.6,
1950,1,0,10.980814828029011,2,4,,http://www.cian.ru/sale/flat/151118853/,,,1950,1,20.0,6344820,1,,34.9,
1951,1,0,10.980814828029011,2,5,,http://www.cian.ru/sale/flat/149835812/,,,1951,1,20.0,6344820,1,,34.9,
1952,1,0,10.980814828029011,2,3,,http://www.cian.ru/sale/flat/150495917/,,,1952,1,20.0,6344820,1,,34.9,
1953,1,0,10.980814828029011,2,9,,http://www.cian.ru/sale/flat/150495933/,,,1953,1,20.0,6347480,1,,36.6,
1954,1,0,10.980814828029011,2,13,,http://www.cian.ru/sale/flat/149835911/,,,1954,1,20.0,6347480,1,,36.7,
1955,1,0,10.980814828029011,2,11,,http://www.cian.ru/sale/flat/149835909/,,,1955,1,20.0,6347480,1,,36.6,
1956,1,0,13.495387689476466,2,25,11.0,http://www.cian.ru/sale/flat/148148777/,18.0,15.0,1956,0,25.0,6350000,1,0.0,39.0,1.0
1957,1,1,13.17603490124635,2,10,5.8,http://www.cian.ru/sale/flat/40491617/,22.2,3.0,1957,1,17.0,6366400,1,,37.0,1.0
1958,1,0,10.980814828029011,2,14,,http://www.cian.ru/sale/flat/149835915/,,,1958,1,20.0,6372400,1,,36.7,
1959,1,0,10.980814828029011,2,17,,http://www.cian.ru/sale/flat/150602289/,,,1959,1,20.0,6372400,1,,36.7,
1960,1,1,5.733979675422429,2,3,,http://www.cian.ru/sale/flat/151505737/,,15.0,1960,1,3.0,18463000,4,,123.0,1.0
1961,1,1,3.7142312923410232,2,5,15.0,http://www.cian.ru/sale/flat/151522436/,75.0,8.0,1961,0,12.0,101889975,4,,151.0,1.0
1962,1,1,13.559827270332786,2,4,10.0,http://www.cian.ru/sale/flat/149385754/,30.0,10.0,1962,0,11.0,7499000,2,0.0,47.0,1.0
1963,1,1,8.912303052868552,2,4,7.0,http://www.cian.ru/sale/flat/152017889/,18.0,10.0,1963,0,5.0,6400000,1,,35.0,0.0
1964,1,0,9.584614977517173,2,8,10.0,http://www.cian.ru/sale/flat/152042902/,20.0,3.0,1964,0,14.0,6400000,1,1.0,36.0,0.0
1965,1,1,7.898425610124617,2,2,5.6,http://www.cian.ru/sale/flat/151121364/,16.8,13.0,1965,0,5.0,6400000,1,,30.0,1.0
1966,1,0,6.958901608849549,2,12,9.4,http://www.cian.ru/sale/flat/149984147/,19.8,10.0,1966,0,12.0,6400000,1,0.0,35.3,1.0
1967,1,0,12.608913020893622,2,7,10.0,http://www.cian.ru/sale/flat/151164163/,20.0,11.0,1967,0,12.0,6400000,1,1.0,35.1,1.0
1968,1,0,12.550064271192298,2,6,8.0,http://www.cian.ru/sale/flat/151583765/,19.0,10.0,1968,0,16.0,6400000,1,1.0,38.0,1.0
1969,1,0,14.563544297039567,2,12,9.0,http://www.cian.ru/sale/flat/151399541/,21.0,1.0,1969,0,12.0,6400000,1,0.0,39.0,1.0
1970,1,0,16.12158074679111,2,5,8.6,http://www.cian.ru/sale/flat/149624313/,30.4,5.0,1970,0,12.0,6400000,2,1.0,51.7,0.0
1971,0,1,10.757511582699316,2,8,12.1,http://www.cian.ru/sale/flat/147001966/,12.9,10.0,1971,1,18.0,6410096,1,,37.8,1.0
1972,0,1,10.757511582699316,2,8,12.1,http://www.cian.ru/sale/flat/151195066/,12.9,10.0,1972,1,18.0,6437932,1,,38.2,1.0
1973,1,0,12.801143701102163,2,7,8.5,http://www.cian.ru/sale/flat/151424033/,19.0,15.0,1973,0,16.0,6450000,1,0.0,36.0,1.0
1974,1,1,11.273562259444246,2,5,6.0,http://www.cian.ru/sale/flat/150275798/,30.0,3.0,1974,0,5.0,6450000,2,0.0,46.0,1.0
1975,1,0,15.46941768806985,2,2,6.0,http://www.cian.ru/sale/flat/151723207/,44.0,20.0,1975,0,9.0,6450000,3,,60.0,1.0
1976,0,0,13.729197047038713,2,2,9.0,http://www.cian.ru/sale/flat/151647325/,20.5,9.0,1976,0,12.0,6490000,1,0.0,40.0,1.0
1977,1,1,8.769731383736623,2,4,9.0,http://www.cian.ru/sale/flat/151974874/,20.0,16.0,1977,0,5.0,6500000,1,,36.0,1.0
1978,1,0,9.685993339847043,2,3,6.0,http://www.cian.ru/sale/flat/152068818/,32.0,15.0,1978,0,9.0,6500000,2,0.0,45.0,0.0
1979,1,0,15.718394355365284,2,3,9.0,http://www.cian.ru/sale/flat/151927340/,20.0,15.0,1979,0,16.0,6500000,1,1.0,39.0,1.0
1980,1,0,4.0626021507596235,2,9,7.0,http://www.cian.ru/sale/flat/151015467/,19.0,11.0,1980,0,9.0,6500000,1,,34.0,1.0
1981,1,0,9.209956452870227,2,9,10.0,http://www.cian.ru/sale/flat/150786976/,20.0,15.0,1981,0,12.0,6500000,1,,35.0,1.0
1982,1,0,20.26113908086083,2,21,9.0,http://www.cian.ru/sale/flat/147365058/,30.0,5.0,1982,0,24.0,6500000,2,1.0,53.2,0.0
1983,1,0,5.873139416369125,2,7,7.0,http://www.cian.ru/sale/flat/151162404/,24.0,12.0,1983,0,9.0,6500000,2,,37.0,1.0
1984,1,0,15.709840424552793,2,3,6.5,http://www.cian.ru/sale/flat/150860072/,27.0,12.0,1984,0,12.0,6500000,2,1.0,38.0,1.0
1985,1,0,11.929155644634456,2,4,7.0,http://www.cian.ru/sale/flat/150571386/,27.0,7.0,1985,0,9.0,6500000,2,,44.0,1.0
1986,1,0,15.650411534535067,2,6,6.0,http://www.cian.ru/sale/flat/148215658/,29.7,6.0,1986,0,9.0,6500000,2,,48.6,0.0
1987,1,0,15.420759645473831,2,8,6.0,http://www.cian.ru/sale/flat/13390678/,27.0,10.0,1987,0,9.0,6500000,2,1.0,46.0,0.0
1988,1,0,6.7232601999446535,2,3,8.5,http://www.cian.ru/sale/flat/150246234/,12.5,10.0,1988,0,5.0,5899000,1,1.0,32.0,1.0
1989,1,1,13.559827270332786,2,10,31.5,http://www.cian.ru/sale/flat/151929678/,35.2,10.0,1989,0,11.0,17402628,3,0.0,87.3,1.0
1990,0,0,7.498499206854452,2,1,7.0,http://www.cian.ru/sale/flat/151522168/,25.0,10.0,1990,0,12.0,9300000,2,,40.0,1.0
1991,1,0,12.059267909283513,2,12,8.5,http://www.cian.ru/sale/flat/150339211/,21.1,15.0,1991,0,12.0,6500000,1,,39.8,1.0
1992,1,0,11.500238862906404,2,8,7.0,http://www.cian.ru/sale/flat/144927103/,35.0,,1992,0,9.0,6500000,3,1.0,50.0,
1993,1,1,14.115206692199935,2,4,6.0,http://www.cian.ru/sale/flat/150436981/,23.0,7.0,1993,0,9.0,6500000,2,1.0,38.0,0.0
1994,1,1,9.011320618216017,2,2,7.0,http://www.cian.ru/sale/flat/151905783/,16.0,15.0,1994,0,12.0,6500000,1,1.0,38.0,1.0
1995,1,0,10.980814828029011,2,8,,http://www.cian.ru/sale/flat/151118855/,,,1995,1,20.0,6518360,1,,36.1,
1996,1,0,10.980814828029011,2,12,,http://www.cian.ru/sale/flat/150602207/,,,1996,1,20.0,6536160,1,,36.2,
1997,1,1,12.688279954553158,2,3,5.7,http://www.cian.ru/sale/flat/149130395/,27.4,7.0,1997,0,5.0,6550000,2,1.0,41.8,1.0
1998,1,0,8.127529851984052,2,3,8.0,http://www.cian.ru/sale/flat/151717645/,23.0,6.0,1998,0,9.0,6550000,2,1.0,37.3,1.0
1999,1,0,11.523828251056269,2,14,10.2,http://www.cian.ru/sale/flat/43257210/,20.0,12.0,1999,0,14.0,6550000,1,,39.0,0.0
2000,1,0,10.980814828029011,2,17,,http://www.cian.ru/sale/flat/150602219/,,,2000,1,20.0,6561080,1,,36.3,
2001,1,0,10.980814828029011,2,18,,http://www.cian.ru/sale/flat/149835839/,,,2001,1,20.0,6561080,1,,36.3,
2002,1,0,13.610809138656805,2,18,9.2,http://www.cian.ru/sale/flat/150386080/,17.0,15.0,2002,0,22.0,6580000,1,0.0,37.0,1.0
2003,1,0,5.834137766496393,2,25,,http://www.cian.ru/sale/flat/151887790/,,12.0,2003,1,46.0,6580587,1,,40.3,1.0
2004,1,0,10.980814828029011,2,5,,http://www.cian.ru/sale/flat/150602291/,,,2004,1,16.0,6580980,1,,38.0,
2005,1,0,10.980814828029011,2,3,,http://www.cian.ru/sale/flat/149835931/,,,2005,1,16.0,6580980,1,,38.0,
2006,1,0,10.980814828029011,2,4,,http://www.cian.ru/sale/flat/149835936/,,,2006,1,16.0,6580980,1,,38.0,
2007,1,0,12.405464965559016,2,3,7.0,http://www.cian.ru/sale/flat/51868719/,28.0,18.0,2007,0,9.0,6600000,2,1.0,46.0,1.0
2008,1,0,14.412839941849407,2,3,8.0,http://www.cian.ru/sale/flat/151547624/,19.0,17.0,2008,0,17.0,6600000,1,1.0,38.0,1.0
2009,1,0,8.518399237040482,2,2,5.5,http://www.cian.ru/sale/flat/150795703/,33.0,14.0,2009,0,9.0,6600000,2,1.0,45.0,1.0
2010,1,0,9.376461834785438,2,11,10.0,http://www.cian.ru/sale/flat/152121421/,19.3,10.0,2010,0,16.0,6650000,1,,38.0,1.0
2011,0,1,10.757511582699316,2,11,11.6,http://www.cian.ru/sale/flat/147000192/,12.6,10.0,2011,1,18.0,6679260,1,,35.9,1.0
2012,1,0,12.791679738457814,2,2,8.5,http://www.cian.ru/sale/flat/149797021/,20.0,13.0,2012,0,17.0,6700000,1,0.0,40.0,1.0
2013,1,0,11.929155644634456,2,5,6.0,http://www.cian.ru/sale/flat/152033701/,28.0,10.0,2013,0,9.0,6700000,2,1.0,46.0,1.0
2014,1,0,13.808907928516973,2,9,6.0,http://www.cian.ru/sale/flat/149344799/,35.0,,2014,0,9.0,6700000,2,1.0,45.0,
2015,1,0,15.451023392235102,2,5,8.0,http://www.cian.ru/sale/flat/152131609/,19.0,5.0,2015,0,14.0,6700000,1,,38.0,1.0
2016,1,1,9.265814545802225,2,27,13.0,http://www.cian.ru/sale/flat/152206436/,44.0,5.0,2016,0,37.0,12485609,1,0.0,64.0,0.0
2017,1,1,13.559827270332786,2,3,22.0,http://www.cian.ru/sale/flat/151929676/,14.5,10.0,2017,0,11.0,8266500,1,0.0,50.1,1.0
2018,1,0,14.093949390007321,2,4,7.0,http://www.cian.ru/sale/flat/151385185/,19.0,20.0,2018,0,9.0,4990000,1,1.0,35.0,1.0
2019,1,0,14.265678792383104,2,11,9.0,http://www.cian.ru/sale/flat/151723334/,19.0,20.0,2019,0,16.0,6700000,1,1.0,39.0,1.0
2020,1,0,13.134000770243565,2,5,7.0,http://www.cian.ru/sale/flat/151842634/,24.0,20.0,2020,0,14.0,6700000,2,1.0,39.0,1.0
2021,1,0,15.110567344389661,2,4,10.0,http://www.cian.ru/sale/flat/152116106/,20.0,,2021,0,14.0,6700000,1,1.0,41.0,
2022,1,0,8.944298016274555,2,19,9.2,http://www.cian.ru/sale/flat/150890714/,19.2,11.0,2022,0,22.0,6720000,1,1.0,39.0,1.0
2023,1,0,10.980814828029011,2,8,,http://www.cian.ru/sale/flat/149835951/,,,2023,1,16.0,6735360,1,,38.9,
2024,1,0,10.980814828029011,2,6,,http://www.cian.ru/sale/flat/149835946/,,,2024,1,16.0,6735360,1,,38.9,
2025,1,0,10.980814828029011,2,9,,http://www.cian.ru/sale/flat/149835957/,,,2025,1,16.0,6736970,1,,38.3,
2026,1,0,10.980814828029011,2,10,,http://www.cian.ru/sale/flat/149835960/,,,2026,1,16.0,6736970,1,,38.3,
2027,1,0,10.980814828029011,2,13,,http://www.cian.ru/sale/flat/149835967/,,,2027,1,16.0,6736970,1,,38.4,
2028,1,0,10.980814828029011,2,11,,http://www.cian.ru/sale/flat/150602307/,,,2028,1,16.0,6736970,1,,38.3,
2029,1,0,10.980814828029011,2,9,,http://www.cian.ru/sale/flat/150602300/,,,2029,1,16.0,6754560,1,,39.0,
2030,1,0,10.980814828029011,2,14,,http://www.cian.ru/sale/flat/149835972/,,,2030,1,16.0,6781440,1,,39.0,
2031,1,0,10.980814828029011,2,15,,http://www.cian.ru/sale/flat/150602322/,,,2031,1,16.0,6781440,1,,39.0,
2032,1,0,15.303486289857357,2,2,9.0,http://www.cian.ru/sale/flat/152071080/,20.0,8.0,2032,0,14.0,6790000,1,1.0,38.0,1.0
2033,1,0,12.11811422801762,2,7,7.0,http://www.cian.ru/sale/flat/151129442/,35.0,10.0,2033,0,9.0,6799000,3,1.0,52.0,0.0
2034,1,0,6.627123771153838,2,8,6.5,http://www.cian.ru/sale/flat/151978920/,26.0,15.0,2034,0,8.0,6800000,2,,37.0,1.0
2035,1,1,6.75606025190099,2,1,6.0,http://www.cian.ru/sale/flat/151385115/,30.0,10.0,2035,0,5.0,6800000,2,,45.0,1.0
2036,1,0,14.223733166473302,2,3,6.0,http://www.cian.ru/sale/flat/151798549/,31.0,19.0,2036,0,9.0,6800000,2,1.0,46.0,1.0
2037,1,0,20.2959707732347,2,8,10.0,http://www.cian.ru/sale/flat/147550552/,31.0,5.0,2037,0,17.0,6800000,2,,52.0,0.0
2038,1,0,14.030970804517128,2,9,5.8,http://www.cian.ru/sale/flat/151423938/,45.9,5.0,2038,0,9.0,6800000,3,1.0,64.3,0.0
2039,1,0,5.669766978290156,2,3,9.0,http://www.cian.ru/sale/flat/149841522/,18.0,10.0,2039,0,12.0,6800000,1,1.0,35.0,1.0
2040,1,1,8.985555106647546,2,1,8.5,http://www.cian.ru/sale/flat/151157465/,23.4,20.0,2040,0,9.0,6800000,2,,48.7,1.0
2041,1,0,13.87453501661479,2,9,8.0,http://www.cian.ru/sale/flat/151883125/,30.0,30.0,2041,0,14.0,6800000,2,,47.6,1.0
2042,0,1,10.757511582699316,2,4,17.3,http://www.cian.ru/sale/flat/147002017/,11.3,10.0,2042,1,18.0,6833139,1,,38.4,1.0
2043,1,1,9.011320618216017,2,11,7.5,http://www.cian.ru/sale/flat/149451506/,24.0,15.0,2043,0,12.0,6850000,2,1.0,44.5,1.0
2044,1,1,5.897070476540757,2,4,,http://www.cian.ru/sale/flat/151953525/,20.0,12.0,2044,1,9.0,3890000,студиявЖК«Комплексапартаментов«Отражение»»,,23.2,1.0
2045,1,0,15.493908644489375,2,11,8.5,http://www.cian.ru/sale/flat/151228492/,19.5,26.0,2045,0,16.0,5690000,1,1.0,38.0,1.0
2046,1,0,13.245991450742117,2,8,10.0,http://www.cian.ru/sale/flat/150542135/,20.0,15.0,2046,0,14.0,6499000,1,1.0,40.0,1.0
2047,1,0,19.880992297267337,2,2,9.0,http://www.cian.ru/sale/flat/148333191/,32.0,10.0,2047,0,17.0,6850000,2,,54.0,0.0
2048,1,1,8.596877151327968,2,6,8.1,http://www.cian.ru/sale/flat/150656803/,19.0,14.0,2048,0,14.0,6850000,1,,40.0,1.0
2049,1,0,5.497516361033484,2,5,7.8,http://www.cian.ru/sale/flat/152033471/,19.8,10.0,2049,0,17.0,6850000,1,,39.0,1.0
2050,1,0,4.865670135385848,2,1,5.5,http://www.cian.ru/sale/flat/151716200/,26.0,4.0,2050,0,5.0,6899000,2,1.0,40.4,1.0
2051,1,0,15.719915871643886,2,2,6.0,http://www.cian.ru/sale/flat/152215150/,24.0,10.0,2051,0,14.0,6900000,2,1.0,40.0,1.0
2052,1,0,14.49348263208493,2,3,,http://www.cian.ru/sale/flat/151575540/,,7.0,2052,0,14.0,6900000,2,1.0,52.0,0.0
2053,1,0,10.080654395846995,2,4,5.5,http://www.cian.ru/sale/flat/39493163/,31.0,5.0,2053,0,9.0,6900000,2,,45.0,1.0
2054,1,0,13.06048023460343,2,12,8.0,http://www.cian.ru/sale/flat/151161309/,20.9,10.0,2054,0,14.0,6900000,1,1.0,38.9,0.0
2055,1,0,8.931350506835054,2,17,10.0,http://www.cian.ru/sale/flat/150670162/,21.0,3.0,2055,0,22.0,6900000,1,1.0,40.0,1.0
2056,1,1,15.552237188338799,2,13,9.0,http://www.cian.ru/sale/flat/147107989/,16.6,5.0,2056,0,22.0,6900000,1,,38.6,1.0
2057,1,1,4.403092633882903,2,4,5.7,http://www.cian.ru/sale/flat/149634444/,25.8,3.0,2057,0,5.0,6900000,2,,40.9,1.0
2058,0,1,10.757511582699316,2,17,17.3,http://www.cian.ru/sale/flat/147003264/,11.3,10.0,2058,1,18.0,6917995,1,,36.1,1.0
2059,0,1,10.757511582699316,2,10,12.1,http://www.cian.ru/sale/flat/149334123/,12.9,10.0,2059,1,18.0,6923980,1,,36.1,1.0
2060,0,1,10.757511582699316,2,8,11.6,http://www.cian.ru/sale/flat/149096572/,12.6,10.0,2060,1,18.0,6931672,1,,38.2,1.0
2061,0,1,10.757511582699316,2,3,20.7,http://www.cian.ru/sale/flat/151856523/,11.5,10.0,2061,1,18.0,6943698,1,,40.2,1.0
2062,1,1,14.115206692199935,2,2,6.0,http://www.cian.ru/sale/flat/149779709/,41.5,25.0,2062,0,9.0,6990000,3,,57.0,1.0
2063,1,0,12.788764174772274,2,1,7.9,http://www.cian.ru/sale/flat/151424006/,34.7,10.0,2063,0,16.0,6999000,3,1.0,55.1,0.0
2064,1,0,14.247849967783898,2,4,,http://www.cian.ru/sale/flat/150518540/,45.0,10.0,2064,0,9.0,7000000,3,1.0,60.0,0.0
2065,1,0,15.224703172604972,2,7,8.0,http://www.cian.ru/sale/flat/151934440/,32.0,5.0,2065,0,16.0,7000000,2,1.0,54.0,0.0
2066,1,0,12.739028370390804,2,10,10.0,http://www.cian.ru/sale/flat/151913904/,19.0,9.0,2066,0,16.0,7000000,1,1.0,39.0,1.0
2067,1,0,15.46997535280267,2,2,7.0,http://www.cian.ru/sale/flat/148830029/,27.0,13.0,2067,0,9.0,7000000,2,,45.0,1.0
2068,1,1,6.945395686307333,2,5,6.0,http://www.cian.ru/sale/flat/151618773/,18.0,15.0,2068,0,9.0,7000000,1,,31.0,1.0
2069,1,0,11.157067216756253,2,5,7.0,http://www.cian.ru/sale/flat/151197215/,19.0,8.0,2069,0,17.0,7000000,1,,36.4,1.0
2070,1,0,15.261156810088826,2,8,9.0,http://www.cian.ru/sale/flat/151482336/,18.0,7.0,2070,0,9.0,7000000,1,1.0,39.0,1.0
2071,0,1,10.757511582699316,2,11,17.3,http://www.cian.ru/sale/flat/150507853/,11.3,10.0,2071,1,18.0,7019410,1,,36.4,1.0
2072,1,0,13.118332928433746,2,8,7.0,http://www.cian.ru/sale/flat/149937932/,21.0,12.0,2072,0,9.0,5550000,1,0.0,36.0,1.0
2073,1,0,8.838401250450255,2,2,7.0,http://www.cian.ru/sale/flat/152122688/,24.0,13.0,2073,0,9.0,6000000,2,1.0,38.0,1.0
2074,1,0,4.508742803588188,2,9,14.3,http://www.cian.ru/sale/flat/148588664/,73.1,,2074,1,15.0,16987500,2,,75.5,
2075,1,1,5.926806275129502,2,5,16.0,http://www.cian.ru/sale/flat/151748766/,15.0,9.0,2075,1,47.0,7050000,1,,40.0,1.0
2076,0,1,10.757511582699316,2,4,20.7,http://www.cian.ru/sale/flat/149047151/,11.5,10.0,2076,1,18.0,7050384,1,,44.5,1.0
2077,0,1,10.757511582699316,2,7,18.9,http://www.cian.ru/sale/flat/150507849/,11.3,10.0,2077,1,18.0,7073811,1,,38.0,1.0
2078,1,0,15.042085028802026,2,9,9.0,http://www.cian.ru/sale/flat/151017033/,31.0,20.0,2078,0,12.0,7080000,2,,52.0,0.0
2079,1,1,6.032840884392038,2,8,,http://www.cian.ru/sale/flat/151834918/,,2.0,2079,0,46.0,7100000,1,,41.0,0.0
